data_year,gp_code,gp_name,gp_score,institution_id,institution_acr,author_name,phd_year,regime_trabalho,carga_horaria,lattes_cv_link,author_id,productivity_grant,productivity_grant_type,phd_institution_id,phd_institution_name,phd_gp_code,phd_supervisor_id,phd_supervisor_name
2022,25001019004P6,CC,7,I25112270,UFPE,FABIO QUEDA BUENO DA SILVA,1992,Dedicação Exclusiva,30,http://lattes.cnpq.br/6381755382123529,A5031528145,1.0,PQ2,I98677209,University of Edinburgh,,,Kevin Mitchell
2022,25001019004P6,CC,7,I25112270,UFPE,EDUARDO ANTONIO GUIMARAES TAVARES,2009,Dedicação Exclusiva,30,http://lattes.cnpq.br/1233156130663707,A5024297894,1.0,PQ2,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5068278408,Paulo Romero Martins Maciel
2022,25001019004P6,CC,7,I25112270,UFPE,EDNA NATIVIDADE DA SILVA BARROS,1993,Dedicação Exclusiva,30,http://lattes.cnpq.br/6291354144339437,A5059245199,1.0,PQ2,I8087733,University of Tubingen,,A5087076980,Prof Dr. Wolfgang Rosenstiel
2022,25001019004P6,CC,7,I25112270,UFPE,DJAMEL FAWZI HADJ SADOK,1990,Dedicação Exclusiva,20,http://lattes.cnpq.br/3776300004312848,A5014967408,1.0,PQ1C,I20581793,University of Kent,,A5062955105,Peter F Linington
2022,25001019004P6,CC,7,I25112270,UFPE,DIVANILSON RODRIGO DE SOUSA CAMPELO,2006,Dedicação Exclusiva,20,http://lattes.cnpq.br/9838400375894439,A5078125093,1.0,PQ2,I181391015,Universidade Estadual de Campinas,33003017021P3,A5029457205,Helio Waldman
2022,25001019004P6,CC,7,I25112270,UFPE,DANIEL CARVALHO DA CUNHA,2006,Dedicação Exclusiva,20,http://lattes.cnpq.br/8971986984647323,A5083660321,0.0,,I181391015,Universidade Estadual de Campinas,33003017021P3,A5065405335,Jaime Portugheis
2022,25001019004P6,CC,7,I25112270,UFPE,CLEBER ZANCHETTIN,2008,Dedicação Exclusiva,30,http://lattes.cnpq.br/1244195230407619,A5086345001,1.0,DT2,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5025550530,Teresa Bernarda Ludermir
2022,25001019004P6,CC,7,I25112270,UFPE,CARLOS ANDRE GUIMARAES FERRAZ,1995,Dedicação Exclusiva,20,http://lattes.cnpq.br/7716805104151473,A5006734190,0.0,,I20581793,University of Kent,,A5062955105,Peter Frederic Linington
2022,25001019004P6,CC,7,I25112270,UFPE,CARLOS ALEXANDRE BARROS DE MELLO,2002,Dedicação Exclusiva,20,http://lattes.cnpq.br/2248591013863307,A5076072634,1.0,PQ2,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5042210961,Rafael Dueire Lins
2022,25001019004P6,CC,7,I25112270,UFPE,CARINA FROTA ALVES,2005,Dedicação Exclusiva,20,http://lattes.cnpq.br/7752481318432762,A5051034404,0.0,,I45129253,University College London,,A5043269024,Anthony Finkelstein
2022,25001019004P6,CC,7,I25112270,UFPE,BRENO ALEXANDRO FERREIRA DE MIRANDA,2016,Dedicação Exclusiva,20,http://lattes.cnpq.br/0311224988123909,A5064360478,0.0,,I108290504,Universitá di Pisa,,A5061991704,Antonia Bertolino
2022,25001019004P6,CC,7,I25112270,UFPE,AUGUSTO CEZAR ALVES SAMPAIO,2013,Dedicação Exclusiva,40,http://lattes.cnpq.br/3977760354511853,A5041930802,1.0,PQ1A,I40120149,University of Oxford,,A5052847689,Charles A. R. Hoare
2022,25001019004P6,CC,7,I25112270,UFPE,ANJOLINA GRISI DE OLIVEIRA,2001,Dedicação Exclusiva,40,http://lattes.cnpq.br/9932708325371272,A5061878202,0.0,,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5084128763,Ruy Jose' Guerra Barretto de Queiroz
2022,25001019004P6,CC,7,I25112270,UFPE,ANDRE LUIS DE MEDEIROS SANTOS,1995,Dedicação Exclusiva,40,http://lattes.cnpq.br/0084300900034108,A5026301882,0.0,,I7882870,University of Glasgow,,A5072362603,Simon L Peyton-Jones
2022,25001019004P6,CC,7,I25112270,UFPE,ANA CAROLINA BRANDAO SALGADO,2012,Dedicação Exclusiva,10,http://lattes.cnpq.br/1095193209251351,A5006349492,0.0,,I4387154757,Université de Nice Sophia Antipolis,,A5035007697,Serge Miranda
2022,25001019004P6,CC,7,I25112270,UFPE,ALUIZIO FAUSTO RIBEIRO ARAUJO,1993,Dedicação Exclusiva,40,http://lattes.cnpq.br/8715023255304328,A5090740684,1.0,PQ1C,I162608824,University of Sussex,,A5055198799,Bruce Katz
2022,25001019004P6,CC,7,I25112270,UFPE,ALEXANDRE MARCOS LINS DE VASCONCELOS,1993,Dedicação Exclusiva,20,http://lattes.cnpq.br/0504332643175649,A5054131342,0.0,,I52099693,University of York,,A5025927902,John Alexandre McDermid
2022,25001019004P6,CC,7,I25112270,UFPE,ALEXANDRE CABRAL MOTA,2001,Dedicação Exclusiva,40,http://lattes.cnpq.br/2794026545404598,A5074182733,1.0,PQ2,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5041930802,Augusto Cézar Alves Sampaio
2022,25001019004P6,CC,7,I25112270,UFPE,ALEX SANDRO GOMES,1999,Dedicação Exclusiva,20,http://lattes.cnpq.br/7188784344595649,A5011713301,1.0,DT1D,I4387156284,Université Paris Descartes,,A5063693849,Prof Dr. Gérard Vergnaud
2022,25001019004P6,CC,7,I25112270,UFPE,ADRIANO LORENA INACIO DE OLIVEIRA,2004,Dedicação Exclusiva,10,http://lattes.cnpq.br/5194381227316437,A5100615438,1.0,PQ1D,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5003805293,Prof. Silvio Romero de Lemos Meira
2022,25001019004P6,CC,7,I25112270,UFPE,ADIEL TEIXEIRA DE ALMEIDA FILHO,2008,Dedicação Exclusiva,20,http://lattes.cnpq.br/9944976090960730,A5083100474,1.0,PQ2,I25112270,Universidade Federal de Pernambuco,25001019021P8,A5045447418,Ana Paula Cabral Seixas da Costa
2022,25001019004P6,CC,7,I25112270,UFPE,ADENILTON JOSE DA SILVA,2015,Dedicação Exclusiva,20,http://lattes.cnpq.br/0314035098884256,A5039511096,1.0,PQ2,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5025550530,Teresa Bernarda Ludermir
2022,25001019004P6,CC,7,I25112270,UFPE,ABEL GUILHERMINO DA SILVA FILHO,2006,Dedicação Exclusiva,30,http://lattes.cnpq.br/8983932189780223,A5062002234,1.0,DT2,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5078692526,Manoel Eusebio de Lima
2022,40001016034P5,I,6,I52418104,UFPR,WAGNER MACHADO NUNAN ZOLA,2015,Dedicação Exclusiva,40,http://lattes.cnpq.br/7712729869367563,A5036126588,0.0,,I52418104,Universidade Federal do Paraná,,A5081664781,Luis Carlos Erpen de Bona
2022,40001016034P5,I,6,I52418104,UFPR,SILVIA REGINA VERGILIO,1997,Integral,40,http://lattes.cnpq.br/0401470121643212,A5032393345,1.0,PQ1D,I181391015,Universidade Estadual de Campinas,33003017021P3,A5012165860,José Carlos Maldonado
2022,40001016034P5,I,6,I52418104,UFPR,ROBERTO PEREIRA,2012,Dedicação Exclusiva,20,http://lattes.cnpq.br/1607596289960868,A5027198239,0.0,,I181391015,Universidade Estadual de Campinas,33003017005P8,A5023191435,Maria Cecilia Calani Baranauskas
2022,40001016034P5,I,6,I52418104,UFPR,RENATO JOSE DA SILVA CARMO,2005,Integral,40,http://lattes.cnpq.br/2968055170351130,A5044844342,0.0,,I17974374,Universidade de São Paulo,33002010176P0,A5025621521,Yoshiharu Kohayakawa
2022,40001016034P5,I,6,I52418104,UFPR,PATRICIA AUGUSTIN JAQUES MAILLARD,2004,Parcial,20,http://lattes.cnpq.br/5723385125570881,A5068706845,1.0,PQ2,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5037526831,Rosa Maria Vicari
2022,40001016034P5,I,6,I52418104,UFPR,OLGA REGINA PEREIRA BELLON,2009,Dedicação Exclusiva,40,http://lattes.cnpq.br/5948590274082247,A5064483605,1.0,PQ2,I181391015,Universidade Estadual de Campinas,33003017021P3,A5014134802,Clésio Luis Tozzi
2022,40001016034P5,I,6,I52418104,UFPR,NATASHA MALVEIRA COSTA VALENTIM,2017,Dedicação Exclusiva,40,http://lattes.cnpq.br/1374747002879287,A5025180310,0.0,,I62885914,Universidade Federal do Amazonas,12001015012P2,A5055534532,Tayana Uchôa Conte
2022,40001016034P5,I,6,I52418104,UFPR,MURILO VICENTE GONCALVES DA SILVA,2008,Dedicação Exclusiva,8,http://lattes.cnpq.br/1805233602070841,A5012320652,0.0,,I130828816,University of Leeds,,A5077118262,Kristina Vuskovic
2022,40001016034P5,I,6,I52418104,UFPR,MICHELE NOGUEIRA LIMA,2009,Integral,10,http://lattes.cnpq.br/7862253799240671,A5028233772,1.0,PQ1D,I4210159731,Université Pierre et Marie Curie/Laboratoire d'Informatique de Paris 6,,A5012608822,Guy Pujolle
2022,40001016034P5,I,6,I52418104,UFPR,MARIA CECILIA CALANI BARANAUSKAS,1993,Parcial,20,http://lattes.cnpq.br/1750385790843118,A5023191435,1.0,PQ2,I181391015,Universidade Estadual de Campinas,33003017021P3,A5060996049,José Armando Valente
2022,40001016034P5,I,6,I52418104,UFPR,MARCOS SFAIR SUNYE,1993,Integral,40,http://lattes.cnpq.br/3748260693106586,A5004821805,0.0,,I4210118524,UNIVERSITE DE BOURGOGNE,,A5057746702 / A5087380340,"STEFANO SPACCAPIETRA, CHRISTINE PARENT"
2022,40001016034P5,I,6,I52418104,UFPR,MARCOS DIDONET DEL FABRO,2007,Integral,40,http://lattes.cnpq.br/4720333397291573,A5017981792,0.0,,I97188460,Université de Nantes,,A5041964026 / A5035826682,Patrick Valduriez e Jean Bézivin
2022,40001016034P5,I,6,I52418104,UFPR,MARCOS ALEXANDRE CASTILHO,1998,Integral,40,http://lattes.cnpq.br/5480560533258943,A5022151325,0.0,,I134560555,Université Toulouse III Paul Sabatier,,A5001235333,Luis Farinãs del Cerro
2022,40001016034P5,I,6,I52418104,UFPR,MARCO ANTONIO ZANATA ALVES,2014,Integral,8,http://lattes.cnpq.br/7011183305034415,A5086055754,0.0,,I130442723,Universidade Federal do Rio Grande do Sul,,A5091234084,Philippe Olivier Alexandre Navaux
2022,40001016034P5,I,6,I52418104,UFPR,LUIZ EDUARDO SOARES DE OLIVEIRA,2003,Integral,40,http://lattes.cnpq.br/8607171759049558,A5038884704,1.0,PQ1D,I9736820,École de Technologie Superiéure,,A5026340083 / A5059479627,R. Sabourin & C. Y. Suen
2022,40001016034P5,I,6,I52418104,UFPR,LUIZ CARLOS PESSOA ALBINI,2003,Integral,40,http://lattes.cnpq.br/3699761587483592,A5043484069,0.0,,I108290504,Universidade de Pisa,,A5051468742,Piero Maestrini
2022,40001016034P5,I,6,I52418104,UFPR,LUIS CARLOS ERPEN DE BONA,2006,Integral,40,http://lattes.cnpq.br/9945289519054859,A5081664781,1.0,PQ2,I1283613182,Universidade Tecnológica Federal do Paraná,40006018001P1,A5052547062,Elias Procópio Duarte Júnior
2022,40001016034P5,I,6,I52418104,UFPR,LUCIANO SILVA,2003,Integral,40,http://lattes.cnpq.br/9578832375902806,A5077179679,0.0,,I1283613182,Universidade Tecnológica Federal do Paraná,40006018001P1,A5064483605,Profa. Dra. Olga Regina Pereira Bellon
2022,40001016034P5,I,6,I52418104,UFPR,LUCAS FERRARI DE OLIVEIRA,2005,Dedicação Exclusiva,40,http://lattes.cnpq.br/3534918669459073,A5063477795,0.0,,I17974374,Universidade de São Paulo,33002029010P0,A5045904089,Paulo Mazzoncini de Azevedo Marques
2022,40001016034P5,I,6,I52418104,UFPR,LETICIA MARA PERES,2010,Integral,40,http://lattes.cnpq.br/4936370324386031,A5022186693,0.0,,I52418104,Universidade Federal do Paraná,40001016034P5,A5051172231,Luis Allan Künzle
2022,40001016034P5,I,6,I52418104,UFPR,LAURA SANCHEZ GARCIA,1995,Integral,40,http://lattes.cnpq.br/5189181174191518,A5007234395,0.0,,I2699952,Pontifícia Universidade Católica do Rio de Janeiro,31005012004P9,A5034425412,Clarisse Sieckenius de Souza
2022,40001016034P5,I,6,I52418104,UFPR,FABIANO SILVA,2005,Integral,40,http://lattes.cnpq.br/0613768899914607,A5062054732,0.0,,I1283613182,Universidade Tecnológica Federal do Paraná,40006018001P1,A5051172231,Luis Allan Künzle
2022,40001016034P5,I,6,I52418104,UFPR,ELIAS PROCOPIO DUARTE JUNIOR,1997,Dedicação Exclusiva,40,http://lattes.cnpq.br/5464351563900900,A5052547062,1.0,PQ1D,I114531698,Tokyo Institute of Technology,,A5073211567,Takashi Nanya
2022,40001016034P5,I,6,I52418104,UFPR,EDUARDO TODT,2005,Integral,40,http://lattes.cnpq.br/9942240121225139,A5042177620,0.0,,I9617848,Universidad Politécnica de Cataluña,,A5007639805,Carme Geni Torras
2022,40001016034P5,I,6,I52418104,UFPR,EDUARDO JAQUES SPINOSA,2008,Integral,40,http://lattes.cnpq.br/6610926478721564,A5029791096,0.0,,I17974374,Universidade de São Paulo,33002045004P1,A5079499583,André Carlos Ponce de Leon Ferreira de Carvalho
2022,40001016034P5,I,6,I52418104,UFPR,EDUARDO CUNHA DE ALMEIDA,2009,Integral,40,http://lattes.cnpq.br/0130205470596637,A5069121883,1.0,PQ2,I97188460,Université de Nantes,,A5041964026,Patrick Valduriez
2022,40001016034P5,I,6,I52418104,UFPR,DAVID MENOTTI GOMES,2008,Dedicação Exclusiva,40,http://lattes.cnpq.br/6692968437800167,A5033489756,1.0,PQ2,I110200422,Universidade Federal de Minas Gerais,32001010004P6,A5042861247,Arnaldo de Albuquerque Araújo
2022,40001016034P5,I,6,I52418104,UFPR,DANIEL WEINGAERTNER,2007,Integral,40,http://lattes.cnpq.br/8906707362461289,A5015233908,0.0,,I52418104,Universidade Federal do Paraná,40001016013P8,A5026258297,Mônica Nunes Lima Cat
2022,40001016034P5,I,6,I52418104,UFPR,DANIEL ALFONSO GONCALVES DE OLIVEIRA,2018,Dedicação Exclusiva,8,http://lattes.cnpq.br/2529145496628766,A5060947874,0.0,,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5091234084,Philippe O. A. Navaux
2022,40001016034P5,I,6,I52418104,UFPR,CARMEM SATIE HARA,2004,Integral,40,http://lattes.cnpq.br/7273159315758953,A5015742012,0.0,,I79576946,University of Pennsylvania,,A5081006850,Susan Davidson and Wenfei Fan
2022,40001016034P5,I,6,I52418104,UFPR,CARLOS ALBERTO MAZIERO,2009,Dedicação Exclusiva,40,http://lattes.cnpq.br/5659788852261811,A5049431434,0.0,,I56067802,Université de Rennes I,,A5001545243,Michel Raynal
2022,40001016034P5,I,6,I52418104,UFPR,AURORA TRINIDAD RAMIREZ POZO,1996,Dedicação Exclusiva,40,http://lattes.cnpq.br/2815946827655352,A5007123533,1.0,PQ1D,I4104125,Universidade Federal de Santa Catarina,41001010005P1,A5005961203,Walter Celso de Lima
2022,40001016034P5,I,6,I52418104,UFPR,ANDREY RICARDO PIMENTEL,2007,Integral,40,http://lattes.cnpq.br/8613783361401412,A5057225338,0.0,,I1283613182,Universidade Tecnológica Federal do Paraná,40006018001P1,A5054534349,Paulo Cézar Stadzisz
2022,40001016034P5,I,6,I52418104,UFPR,ANDRE RICARDO ABED GREGIO,2012,Dedicação Exclusiva,8,http://lattes.cnpq.br/2712714707900090,A5059851424,0.0,,I181391015,Universidade Estadual de Campinas,33003017021P3,A5068540423,Prof. Dr. Mario Jino
2022,40001016034P5,I,6,I52418104,UFPR,ANDRE LUIZ PIRES GUEDES,2001,Integral,40,http://lattes.cnpq.br/1440063756713441,A5067315320,0.0,,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5075943018,Lilian Markenzon
2022,40001016034P5,I,6,I52418104,UFPR,ANDRE LUIS VIGNATTI,2010,Integral,40,http://lattes.cnpq.br/1944386300029937,A5020197778,0.0,,I181391015,Universidade Estadual de Campinas,33003017005P8,A5040576989,Flávio Keidi Miyazawa
2022,40001016034P5,I,6,I52418104,UFPR,ALDRI LUIZ DOS SANTOS,2004,Integral,10,http://lattes.cnpq.br/0957641516282703,A5104946815,1.0,PQ2,I110200422,Universidade Federal de Minas Gerais,32001010004P6,A5052547062,Elias Procópio Duarte Jr.
2022,33002010176P0,CC,6,I17974374,USP,YOSHIKO WAKABAYASHI,1986,Integral,40,http://lattes.cnpq.br/3174379270045864,A5054139790,1.0,PQ1A,I179225836,Universitaet Augusburg,,A5080900162,Martin Groetschel
2022,33002010176P0,CC,6,I17974374,USP,YOSHIHARU KOHAYAKAWA,2017,Integral,40,http://lattes.cnpq.br/4627360041573918,A5025621521,1.0,PQ1A,I241749,University of Cambridge,,A5015732625,Béla Bollobás
2022,33002010176P0,CC,6,I17974374,USP,WALTER FIGUEIREDO MASCARENHAS,1991,Integral,20,http://lattes.cnpq.br/2443304092293827,A5064718420,0.0,,I63966007,Massachussets Institute Of Technology,,A5065363123,Nicholas Loyd Trefethen
2022,33002010176P0,CC,6,I17974374,USP,SINAI ROBINS,1991,Integral,40,http://lattes.cnpq.br/8455495596164984,A5046774469,0.0,,I161318765,"University of California, Los Angeles",,A5023230029,Basil Gordon
2022,33002010176P0,CC,6,I17974374,USP,RONALDO FUMIO HASHIMOTO,2000,Integral,30,http://lattes.cnpq.br/9283304583756076,A5001183500,0.0,,I17974374,Universidade de São Paulo,33002010176P0,A5069908689,Prof Dr. Junior Barrera
2022,33002010176P0,CC,6,I17974374,USP,ROBERTO MARCONDES CESAR JUNIOR,1997,Integral,35,http://lattes.cnpq.br/2240951178648368,A5090955523,1.0,PQ1A,I17974374,Universidade de São Paulo,33002010002P2,A5005669749,Luciano da Fontoura Costa
2022,33002010176P0,CC,6,I17974374,USP,ROBERTO HIRATA JUNIOR,2001,Integral,40,http://lattes.cnpq.br/1647118503085126,A5006191190,0.0,,I17974374,Universidade de São Paulo,33002010176P0,A5069908689,Junior Barrera
2022,33002010176P0,CC,6,I17974374,USP,RENATA WASSERMANN,1999,Integral,40,http://lattes.cnpq.br/8548608291351316,A5031456220,0.0,,I887064364,Universiteit van Amsterdam,,A5090605595,Hans Rott
2022,33002010176P0,CC,6,I17974374,USP,PAULO ANDRE VECHIATTO DE MIRANDA,2009,Integral,40,http://lattes.cnpq.br/5251389003736909,A5030203528,1.0,PQ2,I181391015,Universidade Estadual de Campinas,33003017005P8,A5015267493,Alexandre Xavier Falcão
2022,33002010176P0,CC,6,I17974374,USP,NINA SUMIKO TOMITA HIRATA,2001,Integral,40,http://lattes.cnpq.br/0644408634493034,A5011625832,0.0,,I17974374,Universidade de São Paulo,33002010176P0,A5069908689,JUNIOR BARRERA
2022,33002010176P0,CC,6,I17974374,USP,MARCELO GOMES DE QUEIROZ,2001,Integral,40,http://lattes.cnpq.br/0422812885426756,A5022090118,1.0,PQ2,I17974374,Universidade de São Paulo,,A5006185815,Carlos Humes Jr
2022,33002010176P0,CC,6,I17974374,USP,MARCELO FINGER,1994,Integral,40,http://lattes.cnpq.br/0620986273710878,A5024395125,1.0,PQ1D,I47508984,"Imperial College of Science and Technology, University of London",,A5060284292,Dov Gabbay
2022,33002010176P0,CC,6,I17974374,USP,MARCEL KENJI DE CARLI SILVA,2007,Dedicação Exclusiva,40,http://lattes.cnpq.br/2670485517671047,A5016296702,0.0,,I151746483,University of Waterloo,,A5062941227,Levent Tunçel
2022,33002010176P0,CC,6,I17974374,USP,LEONIDAS DE OLIVEIRA BRANDAO,1999,Integral,32,http://lattes.cnpq.br/5618622435626525,A5000414724,0.0,,I17974374,Universidade de São Paulo,33002010006P8,A5006185815,Carlos Humes Jr
2022,33002010176P0,CC,6,I17974374,USP,LELIANE NUNES DE BARROS,1998,Integral,39,http://lattes.cnpq.br/0348490713417429,A5070668357,0.0,,I17974374,Universidade de São Paulo,33002010045P3,A5044209815,Marcio Rillo
2022,33002010176P0,CC,6,I17974374,USP,KELLY ROSA BRAGHETTO,2011,Integral,40,http://lattes.cnpq.br/5416099300504556,A5066467437,0.0,,I17974374,Universidade de São Paulo,,A5008405795,João Eduardo Ferreira
2022,33002010176P0,CC,6,I17974374,USP,JUNIOR BARRERA,1992,Integral,20,http://lattes.cnpq.br/0362417828475021,A5069908689,0.0,,I17974374,Escola Politécnica da Universidade de São Paulo,,A5022458336,Gerald Jean Francis Banon
2022,33002010176P0,CC,6,I17974374,USP,JOAO EDUARDO FERREIRA,1996,Integral,6,http://lattes.cnpq.br/0131770792108992,A5008405795,1.0,PQ2,I17974374,Universidade de São Paulo,,A5059121397,Caetano Traina Junior
2022,33002010176P0,CC,6,I17974374,USP,GUILHERME OLIVEIRA MOTA,2013,Dedicação Exclusiva,40,http://lattes.cnpq.br/3306150427973677,A5088040268,1.0,PQ2,I17974374,Universidade de São Paulo,33002010176P0,A5025621521,Yoshiharu Kohayakawa
2022,33002010176P0,CC,6,I17974374,USP,FLAVIO SOARES CORREA DA SILVA,1992,Integral,40,http://lattes.cnpq.br/8571722708574643,A5029197755,0.0,,I98677209,University of Edinburgh,,,David Stuart Robertson e Jane Hesketh
2022,33002010176P0,CC,6,I17974374,USP,FABIO KON,2000,Integral,40,http://lattes.cnpq.br/2342739419247924,A5069259459,1.0,PQ1C,I157725225,University Of Illinois At Urbana Champaign,,A5065622216,Roy Harold Campbell
2022,33002010176P0,CC,6,I17974374,USP,ERNESTO JULIÁN GOLDBERG BIRGIN,2013,Integral,20,http://lattes.cnpq.br/7750373154186324,A5087290455,1.0,PQ1D,I181391015,Universidade Estadual de Campinas,33003017004P1,A5066019994,Prof Dr. José Mario Martí­nez
2022,33002010176P0,CC,6,I17974374,USP,DENIS DERATANI MAUA,2013,Dedicação Exclusiva,40,http://lattes.cnpq.br/5302472310971255,A5063271727,1.0,PQ2,I57201433,University della Svizzera Italiana,,A5071172037,Jurgen Schmidhuber
2022,33002010176P0,CC,6,I17974374,USP,DANIEL MACEDO BATISTA,2010,Integral,40,http://lattes.cnpq.br/2934786440085983,A5067928085,0.0,,I181391015,Universidade Estadual de Campinas,33003017005P8,A5039387826,Nelson Luis Saldanha da Fonseca
2022,33002010176P0,CC,6,I17974374,USP,CRISTINA GOMES FERNANDES,1997,Integral,40,http://lattes.cnpq.br/1399158997660627,A5003834309,1.0,PQ1D,I130701444,Georgia Institute of Technology,,A5087578885,Howard Karloff
2022,33002010176P0,CC,6,I17974374,USP,CARLOS HITOSHI MORIMOTO,1997,Integral,40,http://lattes.cnpq.br/4575931307749163,A5091099966,0.0,,I66946132,University Of Maryland At College Park,,A5009101133,Rama Chellappa
2022,33002010176P0,CC,6,I17974374,USP,CARLOS EDUARDO FERREIRA,1994,Integral,40,http://lattes.cnpq.br/9284531339856547,A5103212438,0.0,,I4577782,Technische Universität Berlin,,,Martin Groetschel
2022,33002010176P0,CC,6,I17974374,USP,ANDRE FUJITA,2007,Integral,20,http://lattes.cnpq.br/0247990329725342,A5067767544,1.0,PQ2,I17974374,Universidade de SÃ£o Paulo,,A5012278873,Carlos Eduardo Ferreira
2022,33002010176P0,CC,6,I17974374,USP,ANA CRISTINA VIEIRA DE MELO,1995,Integral,40,http://lattes.cnpq.br/1225623517319669,A5102222845,0.0,,I28407311,The University Of Manchester,,A5026503796,Howard Barringer
2022,33002010176P0,CC,6,I17974374,USP,ALFREDO GOLDMAN VEL LEJBMAN,1999,Integral,36,http://lattes.cnpq.br/2118391660819227,A5005500028,1.0,PQ2,I106785703,Institut National Polythecnique De Grenoble,,A5017327684,Denis Trystram
2022,33002010176P0,CC,6,I17974374,USP,ALAN MITCHELL DURHAM,1997,Integral,20,http://lattes.cnpq.br/1927611801056285,A5032097589,0.0,,I157725225,University Of Illinois At Urbana Champaign,,A5081350762,Ralph Johnson
2022,31003010046P4,C,6,I161127581,UFF,YURI ABITBOL DE MENEZES FROTA,2008,Dedicação Exclusiva,40,http://lattes.cnpq.br/9628405562792982,A5013207221,1.0,PQ2,I122140584,Universidade Federal do Rio de Janeiro,31001017004P3,A5091887230 e A5026754999,Nelson Maculan e Marcia Fampa
